pmsID,status,depDate,arrDate,insDate,rooms,amount,daily_rates,breakfast,cancel_date,group_name,persons,hotel_id,rateCode_id,roomType_id,source_id,company_agent_id,market_id,package_rates,tracking_id,room_number
48489,Active,2023-02-02,2023-02-01,2023-02-01,1,4050.00,[4050.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,256950,295,None,None,None
48145,Active,2023-02-03,2023-01-30,2023-01-11,1,3287.00,"[2996.0, 3201.6, 3287.2, 3287.2]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256952,295,None,95077,None
48500,Active,2023-02-03,2023-02-02,2023-02-02,1,4730.00,[4730.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,46020,295,None,10139380,None
47955,Active,2023-02-05,2023-01-23,2022-12-26,1,4300.00,"[4500.0, 4500.0, 4675.0, 4675.0, 4300.0, 4550.0, 4425.0, 4500.0, 4550.0, 4375.0, 4375.0, 4300.0, 4300.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256937,295,None,11264359402,None
48223,Active,2023-02-05,2023-02-04,2023-01-16,1,2850.00,[2850.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256950,295,None,None,None
48590,Active,2023-02-08,2023-02-07,2023-02-07,1,5050.00,[5050.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256935,295,None,20230207-5201-182750451,None
48564,Active,2023-02-09,2023-02-08,2023-02-06,1,5148.00,[5148.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,237652962,None
48359,Active,2023-02-10,2023-02-09,2023-01-25,1,3490.00,[3490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,19860,295,None,None,None
48367,Active,2023-02-10,2023-02-06,2023-01-25,1,3350.00,"[2850.0, 2850.0, 3350.0, 3350.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,19860,295,None,None,None
48683,Active,2023-02-15,2023-02-14,2023-02-13,1,5689.00,[5689.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
48428,Active,2023-02-17,2023-02-15,2023-01-28,1,3350.00,"[3550.0, 3350.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256935,295,None,20230215-5201-181162508,None
48672,Active,2023-02-17,2023-02-13,2023-02-12,1,4408.00,"[4275.0, 4702.5, 4750.0, 4408.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,19860,295,None,None,None
48257,Active,2023-02-19,2023-02-17,2023-01-19,1,4700.00,"[4900.0, 4700.0]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256935,295,None,20230217-5201-179661498,None
48512,Active,2023-02-19,2023-02-17,2023-02-03,1,3135.00,"[3399.0, 3135.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10140761,None
48440,Active,2023-02-20,2023-02-19,2023-01-30,1,3319.00,[3318.9],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256936,295,None,27441289,None
48463,Active,2023-02-20,2023-02-19,2023-01-31,1,3498.00,[3498.3],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256936,295,None,27471469,None
48616,Active,2023-02-21,2023-02-20,2023-02-09,1,3295.00,[3294.72],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256936,295,None,27671742,None
48366,Active,2023-02-22,2023-02-06,2023-01-25,1,3840.00,"[4100.0, 4300.0, 4200.0, 4200.0, 3840.0, 3600.0, 3600.0, 4140.0, 4140.0, 4140.0, 3900.0, 3800.0, 3600.0, 3600.0, 3600.0, 3840.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,19860,295,None,None,None
48788,Active,2023-02-23,2023-02-21,2023-02-20,1,2990.00,"[3490.0, 2990.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230221-5201-184739342,None
48036,Active,2023-02-24,2023-02-22,2023-01-01,1,2950.00,"[2890.0, 2950.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256935,295,None,20230222-5201-177282545,None
48812,Active,2023-02-24,2023-02-23,2023-02-21,1,3710.00,[3710.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10182511,None
48097,Active,2023-02-25,2023-02-23,2023-01-06,1,2990.00,"[3290.0, 2990.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256935,295,None,20230223-5201-177894318,None
48725,Active,2023-02-26,2023-02-24,2023-02-15,1,3190.00,"[3350.0, 3190.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230224-5201-184028403,None
48883,Active,2023-02-26,2023-02-25,2023-02-25,1,4190.00,[4190.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10190544,None
48671,Active,2023-02-28,2023-02-24,2023-02-12,1,3618.00,"[3231.0, 3231.0, 3339.0, 3618.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,331106559,None
48751,Active,2023-03-02,2023-02-27,2023-02-17,1,3942.00,"[3771.0, 3942.0, 3942.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,506321016,None
48744,Active,2023-03-03,2023-02-26,2023-02-16,1,4655.00,"[4039.0, 4589.0, 4765.0, 4765.0, 4655.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,256935,295,None,20230226-5201-184235196,None
48827,Active,2023-03-03,2023-03-01,2023-02-22,1,4400.00,"[4500.0, 6600.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,256954,295,None,None,None
48936,Active,2023-03-03,2023-03-02,2023-02-28,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
48972,Active,2023-03-07,2023-03-05,2023-03-03,1,3135.00,"[3885.0, 3885.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,256935,295,None,20230305-5201-186433910,None
48973,Active,2023-03-07,2023-03-05,2023-03-03,1,3995.00,"[3775.0, 3995.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14223,256935,295,None,20230305-5201-186433910,None
49008,Active,2023-03-07,2023-03-06,2023-03-05,1,3350.00,[3350.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230306-5201-186819658,None
49071,Active,2023-03-12,2023-03-11,2023-03-10,1,3700.00,[3700.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,19852,295,None,20230311-5201-187521131,None
49072,Active,2023-03-12,2023-03-10,2023-03-10,1,3540.00,"[3540.0, 3540.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10222554,None
49097,Active,2023-03-12,2023-03-11,2023-03-11,1,3220.00,[3220.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31155,519,14223,256935,295,None,20230311-5201-187761331,None
48828,Active,2023-03-16,2023-03-14,2023-02-22,1,3890.00,"[3850.0, 3890.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,247074,295,None,20230314-5201-185092816,None
48910,Active,2023-03-16,2023-03-13,2023-02-27,1,3390.00,"[2790.0, 3390.0, 3390.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230313-5201-185833198,None
49024,Active,2023-03-17,2023-03-13,2023-03-07,1,3853.00,"[3853.2, 4095.0, 4095.0, 3853.2]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256936,295,None,28143174,None
49138,Active,2023-03-17,2023-03-16,2023-03-14,1,5139.00,[5139.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256935,295,None,20230316-5201-188269525,None
49108,Active,2023-03-18,2023-03-16,2023-03-12,1,5589.00,"[6029.0, 5589.0]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,519,14223,256958,295,None,5305441,None
49181,Active,2023-03-19,2023-03-18,2023-03-17,1,3505.00,[3505.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230318-5201-188817034,None
49191,Active,2023-03-20,2023-03-18,2023-03-18,1,3555.00,"[4050.0, 3555.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,80609,295,None,5209898,None
49258,Active,2023-03-23,2023-03-22,2023-03-22,1,4675.00,[4675.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,256950,295,None,None,None
49152,Active,2023-03-24,2023-03-20,2023-03-16,1,5070.00,"[4040.4, 4469.4, 4282.2, 5070.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256936,295,None,28333834,None
49222,Active,2023-03-24,2023-03-23,2023-03-20,1,6975.00,[6975.0],875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,519,14223,256935,295,None,20230323-5201-189305059,None
49274,Active,2023-03-25,2023-03-24,2023-03-24,1,4048.00,[4048.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,599097854,None
49160,Active,2023-03-26,2023-03-24,2023-03-16,1,4190.00,"[3950.0, 4190.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,36016,295,None,434732081,None
49255,Active,2023-03-26,2023-03-25,2023-03-22,1,3590.00,[3590.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230325-5201-189687555,None
48980,Active,2023-03-31,2023-03-26,2023-03-03,1,4149.00,"[4215.0, 4149.0, 4149.0, 4149.0, 4149.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,256935,295,None,20230326-5201-186487291,None
48823,Active,2023-04-01,2023-03-31,2023-02-22,1,3640.00,[3640.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,256964,295,None,None,None
48805,Active,2023-04-02,2023-03-26,2023-02-20,1,2990.00,"[2850.0, 3090.0, 3090.0, 3090.0, 3090.0, 2890.0, 2990.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230326-5201-184823125,None
49216,Active,2023-04-03,2023-04-02,2023-03-20,1,3245.00,[3245.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,19860,295,None,None,None
49133,Active,2023-04-05,2023-04-02,2023-03-14,1,4369.00,"[3885.0, 4589.0, 4369.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256962,295,None,20230402-5201-188193764,None
48565,Active,2023-04-07,2023-03-20,2023-02-06,1,3355.00,"[3175.0, 3211.0, 3211.0, 3211.0, 2941.0, 2941.0, 2941.0, 3265.0, 3301.0, 3301.0, 3301.0, 2995.0, 2905.0, 2851.0, 3301.0, 3355.0, 3355.0, 3355.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,19860,295,None,None,None
49203,Active,2023-04-07,2023-04-03,2023-03-19,1,4479.00,"[4435.0, 4545.0, 4325.0, 4479.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,19852,295,None,20230403-5201-189143565,None
49379,Active,2023-04-07,2023-04-05,2023-03-31,1,5470.00,"[5830.0, 5470.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,46020,295,None,10329453,None
49436,Active,2023-04-08,2023-04-07,2023-04-04,1,5063.00,[5063.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256958,295,None,5416203,None
49303,Active,2023-04-09,2023-04-08,2023-03-26,1,2961.00,[2961.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230408-5201-190332477,None
49003,Active,2023-04-10,2023-04-08,2023-03-05,1,3582.00,"[3690.0, 3582.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,149744903,None
48895,Active,2023-04-11,2023-04-07,2023-02-26,1,3830.00,"[3230.0, 3230.0, 3180.0, 3830.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10191214,None
49424,Active,2023-04-13,2023-04-11,2023-04-03,1,5868.00,"[5568.5, 5867.5]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
49282,Active,2023-04-14,2023-04-09,2023-03-24,1,4940.00,"[4890.0, 5250.0, 5130.0, 4770.0, 4940.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,46020,295,None,10310923,None
49475,Active,2023-04-14,2023-04-10,2023-04-06,1,7489.00,"[7373.5, 6982.5, 7212.5, 7488.5]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,519,14223,256958,295,None,5430785,None
49344,Active,2023-04-16,2023-04-14,2023-03-29,1,3000.00,"[3700.0, 3000.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230414-5201-190916206,None
49565,Active,2023-04-16,2023-04-15,2023-04-12,1,3507.00,[4257.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
49566,Active,2023-04-16,2023-04-15,2023-04-12,1,3507.00,[4257.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
49622,Active,2023-04-17,2023-04-16,2023-04-16,1,2897.00,[2897.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230416-5201-193987790,None
49593,Active,2023-04-18,2023-04-17,2023-04-14,1,4099.00,[4098.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,256935,295,None,20230417-5201-193662133,None
49278,Active,2023-04-20,2023-04-18,2023-03-24,1,3080.00,"[3080.0, 3080.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
49250,Active,2023-04-21,2023-04-17,2023-03-22,1,3440.00,"[3000.0, 4150.0, 4060.0, 4190.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230417-5201-189650878,None
49678,Active,2023-04-21,2023-04-20,2023-04-20,1,5246.00,[5246.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
49700,Active,2023-04-23,2023-04-21,2023-04-21,1,3160.00,"[3550.0, 3160.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31155,519,14223,19852,295,None,20230421-5201-195023638,None
49705,Active,2023-04-23,2023-04-22,2023-04-22,1,3838.00,[3838.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,519,14218,256950,295,None,None,None
49186,Active,2023-04-28,2023-04-23,2023-03-18,1,3465.00,"[4039.0, 4325.0, 4435.0, 4325.0, 4215.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
49187,Active,2023-04-28,2023-04-23,2023-03-18,1,3465.00,"[4039.0, 4325.0, 4435.0, 4325.0, 4215.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
48997,Active,2023-04-29,2023-04-16,2023-03-04,1,3690.00,"[3537.0, 4014.0, 4122.0, 4122.0, 4122.0, 3861.0, 3861.0, 3690.0, 4293.0, 4185.0, 4185.0, 4185.0, 3690.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,396123021,None
49585,Active,2023-04-29,2023-04-28,2023-04-13,1,3400.00,[3400.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230428-5201-193580108,None
49350,Active,2023-04-30,2023-04-28,2023-03-30,1,2523.00,"[2325.6, 2522.8]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,256938,295,None,720,None
49776,Active,2023-04-30,2023-04-29,2023-04-26,1,3114.00,[3114.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10401225,None
49819,Active,2023-04-30,2023-04-29,2023-04-28,1,4123.00,[4123.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,519,14218,19852,295,None,20230429-5201-196188813,None
49781,Active,2023-05-05,2023-05-01,2023-04-26,1,3023.00,"[2781.0, 2930.0, 2837.0, 3023.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,256950,295,None,None,None
49837,Active,2023-05-05,2023-05-02,2023-04-29,1,3550.00,"[3444.5, 3654.5, 3549.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,256935,295,None,20230502-5201-196426408,None
49871,Active,2023-05-05,2023-05-03,2023-05-02,1,4400.00,"[4400.0, 4400.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,36419,519,14220,296316,292,None,None,None
49620,Active,2023-05-06,2023-05-05,2023-04-16,1,3300.00,[3300.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230505-5201-193979869,None
49820,Active,2023-05-08,2023-05-06,2023-04-28,1,3488.00,"[3302.0, 3488.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230506-5201-196191071,None
49984,Active,2023-05-08,2023-05-07,2023-05-07,1,3912.00,[3912.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,499391117,None
49912,Active,2023-05-10,2023-05-09,2023-05-04,1,3140.00,[3139.6],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256938,295,None,720,None
49544,Active,2023-05-13,2023-05-06,2023-04-11,1,3000.00,"[3400.0, 3400.0, 3400.0, 3200.0, 3300.0, 3100.0, 3000.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230506-5201-193167782,None
49634,Active,2023-05-14,2023-05-12,2023-04-17,1,3100.00,"[3000.0, 3100.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
49635,Active,2023-05-14,2023-05-12,2023-04-17,1,3100.00,"[3000.0, 3100.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
50068,Active,2023-05-15,2023-05-14,2023-05-12,1,3490.00,[3490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230514-5201-198674875,None
49937,Active,2023-05-16,2023-05-15,2023-05-05,1,4435.00,[4435.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
50045,Active,2023-05-18,2023-05-15,2023-05-12,1,4400.00,"[4400.0, 4400.0, 4400.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,36419,519,14220,296316,292,None,None,None
50133,Active,2023-05-19,2023-05-18,2023-05-17,1,7748.00,[7748.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,256958,295,None,5623469,None
50056,Active,2023-05-20,2023-05-14,2023-05-12,1,4400.00,"[3840.0, 4200.0, 5000.0, 4640.0, 4840.0, 4400.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,519,14218,19860,295,None,None,None
50066,Active,2023-05-20,2023-05-17,2023-05-12,1,5095.00,"[5799.0, 5799.0, 5095.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256935,295,None,20230517-5201-198655701,None
50126,Active,2023-05-21,2023-05-20,2023-05-17,1,3971.00,[3971.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,519,14218,19860,295,None,None,None
49680,Active,2023-05-25,2023-05-21,2023-04-20,1,3300.00,"[3000.0, 3200.0, 3500.0, 3300.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230521-5201-194781215,None
49681,Active,2023-05-25,2023-05-21,2023-04-20,1,3300.00,"[3000.0, 3200.0, 3500.0, 3300.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19852,295,None,20230521-5201-194784671,None
49821,Active,2023-05-26,2023-05-21,2023-04-28,1,5050.00,"[4486.0, 4553.0, 4897.0, 4897.0, 5050.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,46020,295,None,10407425,None
50233,Active,2023-05-26,2023-05-25,2023-05-24,1,6278.00,[6277.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
50250,Active,2023-05-26,2023-05-25,2023-05-25,1,7220.00,[7220.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,19860,295,None,None,None
50245,Active,2023-05-29,2023-05-28,2023-05-25,1,4085.00,[4085.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,519,14218,256950,295,None,None,None
50251,Active,2023-05-30,2023-05-29,2023-05-25,1,5348.00,[5348.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,256935,295,None,20230529-5201-201045334,None
50007,Active,2023-06-01,2023-05-28,2023-05-10,1,4097.00,"[3961.0, 4097.0, 4360.5, 4097.0]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,350302278,None
50021,Active,2023-06-02,2023-05-30,2023-05-10,1,4149.00,"[4655.0, 4435.0, 4149.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256958,295,None,5582461,None
50309,Active,2023-06-03,2023-06-02,2023-05-30,1,5070.00,[5070.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,36016,295,None,111928058,None
50368,Active,2023-06-03,2023-06-02,2023-06-02,1,3500.00,[3500.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,519,14218,19860,295,None,None,None
50385,Active,2023-06-04,2023-06-03,2023-06-03,1,3470.00,[3470.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31155,519,14223,256935,295,None,20230603-5201-202713048,None
50383,Active,2023-06-05,2023-06-03,2023-06-03,1,4266.00,"[4266.0, 4266.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,46020,295,None,10502338,None
50048,Active,2023-06-07,2023-06-05,2023-05-12,1,4500.00,"[4400.0, 4500.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,296316,295,None,None,None
50369,Active,2023-06-08,2023-06-07,2023-06-02,1,5250.00,[5250.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,36016,295,None,491458420,None
50036,Active,2023-06-09,2023-06-08,2023-05-11,1,4055.00,[4054.5],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,36016,295,None,158517212,None
50242,Active,2023-06-09,2023-06-05,2023-05-25,1,4788.00,"[6658.0, 6658.0, 6730.0, 6538.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31082,519,14223,19860,295,None,None,None
50486,Active,2023-06-11,2023-06-09,2023-06-08,1,4140.00,"[4300.0, 4140.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,519,14218,19860,295,None,None,None
50284,Active,2023-06-12,2023-06-10,2023-05-28,1,4831.00,"[4830.7, 4830.71]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,46020,295,None,10483780,None
50487,Active,2023-06-12,2023-06-11,2023-06-09,1,4570.00,[4570.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,519,14223,36016,295,None,831876752,None
49991,Active,2023-06-13,2023-06-02,2023-05-08,1,4149.00,"[4149.0, 4259.0, 4149.0, 4369.0, 4369.0, 4369.0, 4369.0, 4105.0, 4149.0, 4105.0, 4149.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,519,14223,256950,295,None,None,None
50488,Active,2023-06-13,2023-06-12,2023-06-09,1,4388.00,[4388.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14216,19860,295,None,None,None
50049,Active,2023-06-15,2023-06-13,2023-05-12,1,4400.00,"[4400.0, 4400.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,296316,295,None,None,None
50484,Active,2023-06-15,2023-06-14,2023-06-08,1,4739.00,[4738.6],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,19860,295,None,None,None
50474,Active,2023-06-16,2023-06-13,2023-06-08,1,5840.00,"[5220.0, 5840.0, 5840.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,256937,295,None,15916322847,None
50576,Active,2023-06-16,2023-06-15,2023-06-15,1,4243.00,[4243.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,296316,295,None,None,None
50598,Active,2023-06-17,2023-06-16,2023-06-16,1,4380.00,[4380.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,19860,295,None,None,None
50599,Active,2023-06-18,2023-06-16,2023-06-16,1,4600.00,"[4300.0, 4600.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,519,14223,19860,295,None,None,None
50050,Active,2023-06-21,2023-06-19,2023-05-12,1,4400.00,"[4400.0, 4400.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,519,14223,296316,295,None,None,None
50214,Active,2023-06-21,2023-06-17,2023-05-22,1,4740.00,"[5298.0, 5250.0, 5490.0, 5490.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,519,14223,19860,295,None,None,None
